reltime,datetime,iSensor,confidence,heart_rate
252.168,2024/06/13 11:34:22.6879,5,1.0,64.0
252.37,2024/06/13 11:34:22.8899,3,1.0,65.0
252.413,2024/06/13 11:34:22.9329,5,1.0,64.0
252.616,2024/06/13 11:34:23.1359,3,1.0,65.0
252.66,2024/06/13 11:34:23.1799,5,1.0,64.0
252.862,2024/06/13 11:34:23.3819,3,1.0,65.0
252.906,2024/06/13 11:34:23.4259,5,1.0,64.0
253.109,2024/06/13 11:34:23.6289,3,1.0,65.0
253.153,2024/06/13 11:34:23.6729,5,1.0,64.0
253.355,2024/06/13 11:34:23.8749,3,1.0,64.0
253.398,2024/06/13 11:34:23.9179,5,1.0,64.0
253.602,2024/06/13 11:34:24.1219,3,1.0,64.0
253.646,2024/06/13 11:34:24.1659,5,1.0,65.0
253.847,2024/06/13 11:34:24.3669,3,1.0,64.0
253.891,2024/06/13 11:34:24.4109,5,1.0,65.0
254.094,2024/06/13 11:34:24.6139,3,1.0,64.0
254.138,2024/06/13 11:34:24.6579,5,1.0,65.0
254.34,2024/06/13 11:34:24.8599,3,1.0,64.0
254.384,2024/06/13 11:34:24.9039,5,1.0,65.0
254.586,2024/06/13 11:34:25.1059,3,1.0,64.0
254.63,2024/06/13 11:34:25.1499,5,1.0,65.0
254.832,2024/06/13 11:34:25.3519,3,1.0,64.0
254.877,2024/06/13 11:34:25.3969,5,1.0,65.0
255.079,2024/06/13 11:34:25.5989,3,1.0,64.0
255.122,2024/06/13 11:34:25.6419,5,1.0,65.0
255.325,2024/06/13 11:34:25.8449,3,1.0,64.0
255.369,2024/06/13 11:34:25.8889,5,1.0,65.0
255.572,2024/06/13 11:34:26.0919,3,1.0,64.0
255.616,2024/06/13 11:34:26.1359,5,1.0,65.0
255.817,2024/06/13 11:34:26.3369,3,1.0,64.0
255.861,2024/06/13 11:34:26.3809,5,1.0,65.0
256.064,2024/06/13 11:34:26.5839,3,1.0,64.0
256.108,2024/06/13 11:34:26.6279,5,1.0,65.0
256.31,2024/06/13 11:34:26.8299,3,1.0,64.0
256.355,2024/06/13 11:34:26.8749,5,1.0,65.0
256.557,2024/06/13 11:34:27.0769,3,1.0,64.0
256.6,2024/06/13 11:34:27.1199,5,1.0,65.0
256.802,2024/06/13 11:34:27.3219,3,1.0,64.0
256.847,2024/06/13 11:34:27.3669,5,1.0,65.0
257.05,2024/06/13 11:34:27.5699,3,1.0,64.0
257.093,2024/06/13 11:34:27.6129,5,1.0,65.0
257.295,2024/06/13 11:34:27.8149,3,1.0,64.0
257.339,2024/06/13 11:34:27.8589,5,1.0,65.0
257.585,2024/06/13 11:34:28.1049,5,1.0,65.0
257.787,2024/06/13 11:34:28.3069,3,1.0,64.0
257.832,2024/06/13 11:34:28.3519,5,1.0,65.0
258.034,2024/06/13 11:34:28.5539,3,1.0,65.0
258.281,2024/06/13 11:34:28.8009,3,1.0,65.0
258.325,2024/06/13 11:34:28.8449,5,1.0,65.0
258.527,2024/06/13 11:34:29.0469,3,1.0,65.0
258.571,2024/06/13 11:34:29.0909,5,1.0,64.0
258.773,2024/06/13 11:34:29.2929,3,1.0,65.0
258.817,2024/06/13 11:34:29.3369,5,1.0,64.0
259.019,2024/06/13 11:34:29.5389,3,1.0,65.0
259.063,2024/06/13 11:34:29.5829,5,1.0,64.0
259.266,2024/06/13 11:34:29.7859,3,1.0,65.0
259.309,2024/06/13 11:34:29.8289,5,1.0,64.0
259.512,2024/06/13 11:34:30.0319,3,1.0,65.0
259.556,2024/06/13 11:34:30.0759,5,1.0,64.0
259.758,2024/06/13 11:34:30.2779,3,1.0,65.0
259.802,2024/06/13 11:34:30.3219,5,1.0,64.0
260.005,2024/06/13 11:34:30.5249,3,1.0,65.0
260.049,2024/06/13 11:34:30.5689,5,1.0,64.0
260.251,2024/06/13 11:34:30.7709,3,1.0,65.0
260.295,2024/06/13 11:34:30.8149,5,1.0,64.0
260.497,2024/06/13 11:34:31.0169,3,1.0,65.0
260.541,2024/06/13 11:34:31.0609,5,1.0,64.0
260.743,2024/06/13 11:34:31.2629,3,1.0,65.0
260.788,2024/06/13 11:34:31.3079,5,1.0,64.0
260.99,2024/06/13 11:34:31.5099,3,1.0,65.0
261.236,2024/06/13 11:34:31.7559,3,1.0,65.0
261.28,2024/06/13 11:34:31.7999,5,1.0,64.0
261.481,2024/06/13 11:34:32.0009,3,1.0,65.0
261.728,2024/06/13 11:34:32.2479,3,1.0,65.0
261.772,2024/06/13 11:34:32.2919,5,1.0,64.0
261.975,2024/06/13 11:34:32.4949,3,1.0,65.0
262.018,2024/06/13 11:34:32.5379,5,1.0,64.0
262.22,2024/06/13 11:34:32.7399,3,1.0,65.0
262.265,2024/06/13 11:34:32.7849,5,1.0,64.0
262.467,2024/06/13 11:34:32.9869,3,1.0,65.0
262.511,2024/06/13 11:34:33.0309,5,1.0,64.0
262.714,2024/06/13 11:34:33.2339,3,1.0,65.0
262.757,2024/06/13 11:34:33.2769,5,1.0,64.0
262.96,2024/06/13 11:34:33.4799,3,1.0,65.0
263.004,2024/06/13 11:34:33.5239,5,1.0,64.0
263.206,2024/06/13 11:34:33.7259,3,1.0,65.0
263.25,2024/06/13 11:34:33.7699,5,1.0,64.0
263.452,2024/06/13 11:34:33.9719,3,1.0,65.0
263.496,2024/06/13 11:34:34.0159,5,1.0,64.0
263.698,2024/06/13 11:34:34.2179,3,1.0,66.0
263.742,2024/06/13 11:34:34.2619,5,1.0,64.0
263.944,2024/06/13 11:34:34.4639,3,1.0,66.0
263.989,2024/06/13 11:34:34.5089,5,1.0,64.0
264.191,2024/06/13 11:34:34.7109,3,1.0,66.0
264.235,2024/06/13 11:34:34.7549,5,1.0,64.0
264.438,2024/06/13 11:34:34.9579,3,1.0,66.0
264.482,2024/06/13 11:34:35.0019,5,1.0,64.0
264.684,2024/06/13 11:34:35.2039,3,1.0,67.0
264.727,2024/06/13 11:34:35.2469,5,1.0,64.0
264.93,2024/06/13 11:34:35.4499,3,1.0,67.0
264.974,2024/06/13 11:34:35.4939,5,1.0,64.0
265.176,2024/06/13 11:34:35.6959,3,1.0,67.0
265.22,2024/06/13 11:34:35.7399,5,1.0,64.0
265.422,2024/06/13 11:34:35.9419,3,1.0,68.0
265.669,2024/06/13 11:34:36.1889,3,1.0,68.0
265.713,2024/06/13 11:34:36.2329,5,1.0,64.0
265.915,2024/06/13 11:34:36.4349,3,1.0,68.0
266.161,2024/06/13 11:34:36.6809,3,1.0,68.0
266.205,2024/06/13 11:34:36.7249,5,1.0,64.0
266.407,2024/06/13 11:34:36.9269,3,1.0,68.0
266.452,2024/06/13 11:34:36.9719,5,1.0,64.0
266.654,2024/06/13 11:34:37.1739,3,1.0,68.0
266.698,2024/06/13 11:34:37.2179,5,1.0,64.0
266.9,2024/06/13 11:34:37.4199,3,1.0,68.0
266.944,2024/06/13 11:34:37.4639,5,1.0,64.0
267.19,2024/06/13 11:34:37.7099,5,1.0,64.0
267.393,2024/06/13 11:34:37.9129,3,1.0,68.0
267.638,2024/06/13 11:34:38.1579,3,1.0,69.0
267.682,2024/06/13 11:34:38.2019,5,1.0,64.0
267.885,2024/06/13 11:34:38.4049,3,1.0,69.0
267.929,2024/06/13 11:34:38.4489,5,1.0,64.0
268.132,2024/06/13 11:34:38.6519,3,1.0,69.0
268.176,2024/06/13 11:34:38.6959,5,1.0,64.0
268.378,2024/06/13 11:34:38.8979,3,1.0,69.0
268.422,2024/06/13 11:34:38.9419,5,1.0,64.0
268.623,2024/06/13 11:34:39.1429,3,1.0,69.0
268.668,2024/06/13 11:34:39.1879,5,1.0,64.0
268.87,2024/06/13 11:34:39.3899,3,1.0,69.0
268.914,2024/06/13 11:34:39.4339,5,1.0,64.0
269.116,2024/06/13 11:34:39.6359,3,1.0,69.0
269.161,2024/06/13 11:34:39.6809,5,1.0,64.0
269.363,2024/06/13 11:34:39.8829,3,1.0,69.0
269.407,2024/06/13 11:34:39.9269,5,1.0,64.0
269.609,2024/06/13 11:34:40.1289,3,1.0,69.0
269.653,2024/06/13 11:34:40.1729,5,1.0,64.0
269.855,2024/06/13 11:34:40.3749,3,1.0,69.0
269.899,2024/06/13 11:34:40.4189,5,1.0,64.0
270.102,2024/06/13 11:34:40.6219,3,1.0,69.0
270.146,2024/06/13 11:34:40.6659,5,1.0,64.0
270.348,2024/06/13 11:34:40.8679,3,1.0,69.0
270.593,2024/06/13 11:34:41.1129,3,1.0,69.0
270.638,2024/06/13 11:34:41.1579,5,1.0,64.0
270.84,2024/06/13 11:34:41.3599,3,1.0,68.0
270.884,2024/06/13 11:34:41.4039,5,1.0,64.0
271.087,2024/06/13 11:34:41.6069,3,1.0,68.0
271.131,2024/06/13 11:34:41.6509,5,1.0,64.0
271.333,2024/06/13 11:34:41.8529,3,1.0,68.0
271.377,2024/06/13 11:34:41.8969,5,1.0,64.0
271.579,2024/06/13 11:34:42.0989,3,1.0,68.0
271.623,2024/06/13 11:34:42.1429,5,1.0,64.0
271.826,2024/06/13 11:34:42.3459,3,1.0,68.0
271.87,2024/06/13 11:34:42.3899,5,1.0,64.0
272.072,2024/06/13 11:34:42.5919,3,1.0,68.0
272.116,2024/06/13 11:34:42.6359,5,1.0,64.0
272.318,2024/06/13 11:34:42.8379,3,1.0,68.0
272.362,2024/06/13 11:34:42.8819,5,1.0,64.0
272.564,2024/06/13 11:34:43.0839,3,1.0,69.0
272.608,2024/06/13 11:34:43.1279,5,1.0,65.0
272.81,2024/06/13 11:34:43.3299,3,1.0,69.0
272.855,2024/06/13 11:34:43.3749,5,1.0,65.0
273.057,2024/06/13 11:34:43.5769,3,1.0,69.0
273.101,2024/06/13 11:34:43.6209,5,1.0,65.0
273.303,2024/06/13 11:34:43.8229,3,1.0,68.0
273.348,2024/06/13 11:34:43.8679,5,1.0,65.0
273.553,2024/06/13 11:34:44.0729,3,1.0,68.0
273.593,2024/06/13 11:34:44.1129,5,1.0,65.0
273.796,2024/06/13 11:34:44.3159,3,1.0,68.0
273.84,2024/06/13 11:34:44.3599,5,1.0,65.0
274.042,2024/06/13 11:34:44.5619,3,1.0,68.0
274.086,2024/06/13 11:34:44.6059,5,1.0,65.0
274.288,2024/06/13 11:34:44.8079,3,1.0,69.0
274.333,2024/06/13 11:34:44.8529,5,1.0,65.0
274.534,2024/06/13 11:34:45.0539,3,1.0,69.0
274.781,2024/06/13 11:34:45.3009,3,1.0,69.0
274.825,2024/06/13 11:34:45.3449,5,1.0,66.0
275.027,2024/06/13 11:34:45.5469,3,1.0,69.0
275.071,2024/06/13 11:34:45.5909,5,1.0,66.0
275.273,2024/06/13 11:34:45.7929,3,1.0,69.0
275.317,2024/06/13 11:34:45.8369,5,1.0,66.0
275.519,2024/06/13 11:34:46.0389,3,1.0,69.0
275.563,2024/06/13 11:34:46.0829,5,1.0,66.0
275.765,2024/06/13 11:34:46.2849,3,1.0,69.0
275.81,2024/06/13 11:34:46.3299,5,1.0,66.0
276.012,2024/06/13 11:34:46.5319,3,1.0,69.0
276.056,2024/06/13 11:34:46.5759,5,1.0,66.0
276.258,2024/06/13 11:34:46.7779,3,1.0,69.0
276.303,2024/06/13 11:34:46.8229,5,1.0,66.0
276.505,2024/06/13 11:34:47.0249,3,1.0,69.0
276.549,2024/06/13 11:34:47.0689,5,1.0,66.0
276.751,2024/06/13 11:34:47.2709,3,1.0,69.0
276.795,2024/06/13 11:34:47.3149,5,1.0,66.0
276.997,2024/06/13 11:34:47.5169,3,1.0,69.0
277.041,2024/06/13 11:34:47.5609,5,1.0,66.0
277.244,2024/06/13 11:34:47.7639,3,1.0,69.0
277.288,2024/06/13 11:34:47.8079,5,1.0,66.0
277.489,2024/06/13 11:34:48.0089,3,1.0,69.0
277.534,2024/06/13 11:34:48.0539,5,1.0,66.0
277.736,2024/06/13 11:34:48.2559,3,1.0,69.0
277.78,2024/06/13 11:34:48.2999,5,1.0,66.0
277.982,2024/06/13 11:34:48.5019,3,1.0,68.0
278.026,2024/06/13 11:34:48.5459,5,1.0,66.0
278.229,2024/06/13 11:34:48.7489,3,1.0,68.0
278.273,2024/06/13 11:34:48.7929,5,1.0,66.0
278.474,2024/06/13 11:34:48.9939,3,1.0,68.0
278.519,2024/06/13 11:34:49.0389,5,1.0,66.0
278.72,2024/06/13 11:34:49.2399,3,1.0,68.0
278.766,2024/06/13 11:34:49.2859,5,1.0,66.0
278.968,2024/06/13 11:34:49.4879,3,1.0,68.0
279.012,2024/06/13 11:34:49.5319,5,1.0,66.0
279.213,2024/06/13 11:34:49.7329,3,1.0,68.0
279.258,2024/06/13 11:34:49.7779,5,1.0,66.0
279.46,2024/06/13 11:34:49.9799,3,1.0,68.0
279.505,2024/06/13 11:34:50.0249,5,1.0,66.0
279.706,2024/06/13 11:34:50.2259,3,1.0,68.0
279.75,2024/06/13 11:34:50.2699,5,1.0,66.0
279.953,2024/06/13 11:34:50.4729,3,1.0,68.0
279.997,2024/06/13 11:34:50.5169,5,1.0,66.0
280.199,2024/06/13 11:34:50.7189,3,1.0,68.0
280.243,2024/06/13 11:34:50.7629,5,1.0,66.0
280.489,2024/06/13 11:34:51.0089,5,1.0,66.0
280.692,2024/06/13 11:34:51.2119,3,1.0,68.0
280.735,2024/06/13 11:34:51.2549,5,1.0,66.0
280.938,2024/06/13 11:34:51.4579,3,1.0,67.0
280.982,2024/06/13 11:34:51.5019,5,1.0,66.0
281.184,2024/06/13 11:34:51.7039,3,1.0,67.0
281.228,2024/06/13 11:34:51.7479,5,1.0,66.0
281.429,2024/06/13 11:34:51.9489,3,1.0,67.0
281.474,2024/06/13 11:34:51.9939,5,1.0,66.0
281.676,2024/06/13 11:34:52.1959,3,1.0,67.0
281.721,2024/06/13 11:34:52.2409,5,1.0,66.0
281.922,2024/06/13 11:34:52.4419,3,1.0,67.0
281.966,2024/06/13 11:34:52.4859,5,1.0,66.0
282.169,2024/06/13 11:34:52.6889,3,1.0,67.0
282.213,2024/06/13 11:34:52.7329,5,1.0,66.0
282.415,2024/06/13 11:34:52.9349,3,1.0,67.0
282.459,2024/06/13 11:34:52.9789,5,1.0,66.0
282.661,2024/06/13 11:34:53.1809,3,1.0,67.0
282.907,2024/06/13 11:34:53.4269,3,1.0,67.0
282.952,2024/06/13 11:34:53.4719,5,1.0,66.0
283.153,2024/06/13 11:34:53.6729,3,1.0,67.0
283.198,2024/06/13 11:34:53.7179,5,1.0,66.0
283.4,2024/06/13 11:34:53.9199,3,1.0,66.0
283.647,2024/06/13 11:34:54.1669,3,1.0,66.0
283.691,2024/06/13 11:34:54.2109,5,1.0,66.0
283.893,2024/06/13 11:34:54.4129,3,1.0,66.0
283.937,2024/06/13 11:34:54.4569,5,1.0,66.0
284.183,2024/06/13 11:34:54.7029,5,1.0,66.0
284.386,2024/06/13 11:34:54.9059,3,1.0,66.0
284.43,2024/06/13 11:34:54.9499,5,1.0,66.0
284.631,2024/06/13 11:34:55.1509,3,1.0,66.0
284.676,2024/06/13 11:34:55.1959,5,1.0,65.0
284.877,2024/06/13 11:34:55.3969,3,1.0,66.0
284.922,2024/06/13 11:34:55.4419,5,1.0,65.0
285.124,2024/06/13 11:34:55.6439,3,1.0,66.0
285.169,2024/06/13 11:34:55.6889,5,1.0,65.0
285.37,2024/06/13 11:34:55.8899,3,1.0,66.0
285.414,2024/06/13 11:34:55.9339,5,1.0,65.0
285.616,2024/06/13 11:34:56.1359,3,1.0,66.0
285.661,2024/06/13 11:34:56.1809,5,1.0,65.0
285.863,2024/06/13 11:34:56.3829,3,1.0,66.0
285.907,2024/06/13 11:34:56.4269,5,1.0,65.0
286.109,2024/06/13 11:34:56.6289,3,1.0,66.0
286.153,2024/06/13 11:34:56.6729,5,1.0,65.0
286.356,2024/06/13 11:34:56.8759,3,1.0,67.0
286.4,2024/06/13 11:34:56.9199,5,1.0,65.0
286.602,2024/06/13 11:34:57.1219,3,1.0,67.0
286.646,2024/06/13 11:34:57.1659,5,1.0,64.0
286.848,2024/06/13 11:34:57.3679,3,1.0,67.0
286.892,2024/06/13 11:34:57.4119,5,1.0,64.0
287.094,2024/06/13 11:34:57.6139,3,1.0,67.0
287.138,2024/06/13 11:34:57.6579,5,1.0,64.0
287.341,2024/06/13 11:34:57.8609,3,1.0,67.0
287.385,2024/06/13 11:34:57.9049,5,1.0,64.0
287.587,2024/06/13 11:34:58.1069,3,1.0,66.0
287.631,2024/06/13 11:34:58.1509,5,1.0,64.0
287.832,2024/06/13 11:34:58.3519,3,1.0,66.0
287.877,2024/06/13 11:34:58.3969,5,1.0,64.0
288.079,2024/06/13 11:34:58.5989,3,1.0,66.0
288.123,2024/06/13 11:34:58.6429,5,1.0,64.0
288.325,2024/06/13 11:34:58.8449,3,1.0,66.0
288.37,2024/06/13 11:34:58.8899,5,1.0,64.0
288.572,2024/06/13 11:34:59.0919,3,1.0,66.0
288.616,2024/06/13 11:34:59.1359,5,1.0,64.0
288.818,2024/06/13 11:34:59.3379,3,1.0,66.0
288.863,2024/06/13 11:34:59.3829,5,1.0,64.0
289.064,2024/06/13 11:34:59.5839,3,1.0,66.0
289.109,2024/06/13 11:34:59.6289,5,1.0,64.0
289.311,2024/06/13 11:34:59.8309,3,1.0,65.0
289.355,2024/06/13 11:34:59.8749,5,1.0,64.0
289.557,2024/06/13 11:35:00.0769,3,1.0,65.0
289.601,2024/06/13 11:35:00.1209,5,1.0,64.0
289.803,2024/06/13 11:35:00.3229,3,1.0,65.0
289.848,2024/06/13 11:35:00.3679,5,1.0,64.0
290.049,2024/06/13 11:35:00.5689,3,1.0,65.0
290.094,2024/06/13 11:35:00.6139,5,1.0,64.0
290.296,2024/06/13 11:35:00.8159,3,1.0,65.0
290.341,2024/06/13 11:35:00.8609,5,1.0,64.0
290.586,2024/06/13 11:35:01.1059,5,1.0,64.0
290.789,2024/06/13 11:35:01.3089,3,1.0,65.0
290.832,2024/06/13 11:35:01.3519,5,1.0,64.0
291.035,2024/06/13 11:35:01.5549,3,1.0,65.0
291.281,2024/06/13 11:35:01.8009,3,1.0,65.0
291.325,2024/06/13 11:35:01.8449,5,1.0,64.0
291.527,2024/06/13 11:35:02.0469,3,1.0,65.0
291.572,2024/06/13 11:35:02.0919,5,1.0,64.0
291.773,2024/06/13 11:35:02.2929,3,1.0,65.0
291.818,2024/06/13 11:35:02.3379,5,1.0,64.0
292.02,2024/06/13 11:35:02.5399,3,1.0,65.0
292.064,2024/06/13 11:35:02.5839,5,1.0,64.0
292.266,2024/06/13 11:35:02.7859,3,1.0,65.0
292.31,2024/06/13 11:35:02.8299,5,1.0,64.0
292.513,2024/06/13 11:35:03.0329,3,1.0,65.0
292.557,2024/06/13 11:35:03.0769,5,1.0,64.0
292.759,2024/06/13 11:35:03.2789,3,1.0,65.0
292.803,2024/06/13 11:35:03.3229,5,1.0,64.0
293.005,2024/06/13 11:35:03.5249,3,1.0,65.0
293.049,2024/06/13 11:35:03.5689,5,1.0,64.0
293.251,2024/06/13 11:35:03.7709,3,1.0,65.0
293.296,2024/06/13 11:35:03.8159,5,1.0,64.0
293.498,2024/06/13 11:35:04.0179,3,1.0,65.0
293.543,2024/06/13 11:35:04.0629,5,1.0,64.0
293.744,2024/06/13 11:35:04.2639,3,1.0,65.0
293.788,2024/06/13 11:35:04.3079,5,1.0,64.0
293.99,2024/06/13 11:35:04.5099,3,1.0,65.0
294.035,2024/06/13 11:35:04.5549,5,1.0,64.0
294.237,2024/06/13 11:35:04.7569,3,1.0,65.0
294.281,2024/06/13 11:35:04.8009,5,1.0,64.0
294.482,2024/06/13 11:35:05.0019,3,1.0,65.0
294.527,2024/06/13 11:35:05.0469,5,1.0,63.0
294.729,2024/06/13 11:35:05.2489,3,1.0,65.0
294.773,2024/06/13 11:35:05.2929,5,1.0,63.0
294.975,2024/06/13 11:35:05.4949,3,1.0,65.0
295.02,2024/06/13 11:35:05.5399,5,1.0,63.0
295.221,2024/06/13 11:35:05.7409,3,1.0,65.0
295.265,2024/06/13 11:35:05.7849,5,1.0,63.0
295.468,2024/06/13 11:35:05.9879,3,1.0,65.0
295.512,2024/06/13 11:35:06.0319,5,1.0,63.0
295.713,2024/06/13 11:35:06.2329,3,1.0,65.0
295.96,2024/06/13 11:35:06.4799,3,1.0,65.0
296.206,2024/06/13 11:35:06.7259,3,1.0,65.0
296.25,2024/06/13 11:35:06.7699,5,1.0,63.0
296.452,2024/06/13 11:35:06.9719,3,1.0,65.0
296.497,2024/06/13 11:35:07.0169,5,1.0,63.0
296.7,2024/06/13 11:35:07.2199,3,1.0,65.0
296.743,2024/06/13 11:35:07.2629,5,1.0,63.0
296.945,2024/06/13 11:35:07.4649,3,1.0,65.0
296.99,2024/06/13 11:35:07.5099,5,1.0,63.0
297.192,2024/06/13 11:35:07.7119,3,1.0,65.0
297.236,2024/06/13 11:35:07.7559,5,1.0,63.0
297.437,2024/06/13 11:35:07.9569,3,1.0,65.0
297.482,2024/06/13 11:35:08.0019,5,1.0,63.0
297.683,2024/06/13 11:35:08.2029,3,1.0,65.0
297.728,2024/06/13 11:35:08.2479,5,1.0,63.0
297.93,2024/06/13 11:35:08.4499,3,1.0,65.0
297.975,2024/06/13 11:35:08.4949,5,1.0,63.0
298.176,2024/06/13 11:35:08.6959,3,1.0,65.0
298.22,2024/06/13 11:35:08.7399,5,1.0,63.0
298.423,2024/06/13 11:35:08.9429,3,1.0,65.0
298.467,2024/06/13 11:35:08.9869,5,1.0,63.0
298.669,2024/06/13 11:35:09.1889,3,1.0,65.0
298.915,2024/06/13 11:35:09.4349,3,1.0,65.0
298.96,2024/06/13 11:35:09.4799,5,1.0,63.0
299.162,2024/06/13 11:35:09.6819,3,1.0,65.0
299.206,2024/06/13 11:35:09.7259,5,1.0,63.0
299.408,2024/06/13 11:35:09.9279,3,1.0,65.0
299.453,2024/06/13 11:35:09.9729,5,1.0,63.0
299.654,2024/06/13 11:35:10.1739,3,1.0,65.0
299.698,2024/06/13 11:35:10.2179,5,1.0,63.0
299.901,2024/06/13 11:35:10.4209,3,1.0,65.0
299.945,2024/06/13 11:35:10.4649,5,1.0,63.0
300.147,2024/06/13 11:35:10.6669,3,1.0,65.0
300.192,2024/06/13 11:35:10.7119,5,1.0,63.0
300.393,2024/06/13 11:35:10.9129,3,1.0,65.0
300.437,2024/06/13 11:35:10.9569,5,1.0,63.0
300.639,2024/06/13 11:35:11.1589,3,1.0,65.0
300.685,2024/06/13 11:35:11.2049,5,1.0,64.0
300.886,2024/06/13 11:35:11.4059,3,1.0,65.0
300.93,2024/06/13 11:35:11.4499,5,1.0,64.0
301.177,2024/06/13 11:35:11.6969,5,1.0,64.0
301.378,2024/06/13 11:35:11.8979,3,1.0,65.0
301.422,2024/06/13 11:35:11.9419,5,1.0,64.0
301.624,2024/06/13 11:35:12.1439,3,1.0,65.0
301.669,2024/06/13 11:35:12.1889,5,1.0,64.0
301.87,2024/06/13 11:35:12.3899,3,1.0,65.0
301.915,2024/06/13 11:35:12.4349,5,1.0,64.0
302.116,2024/06/13 11:35:12.6359,3,1.0,65.0
302.161,2024/06/13 11:35:12.6809,5,1.0,64.0
302.363,2024/06/13 11:35:12.8829,3,1.0,65.0
302.61,2024/06/13 11:35:13.1299,3,1.0,65.0
302.653,2024/06/13 11:35:13.1729,5,1.0,64.0
302.855,2024/06/13 11:35:13.3749,3,1.0,65.0
302.901,2024/06/13 11:35:13.4209,5,1.0,64.0
303.102,2024/06/13 11:35:13.6219,3,1.0,65.0
303.146,2024/06/13 11:35:13.6659,5,1.0,64.0
303.348,2024/06/13 11:35:13.8679,3,1.0,65.0
303.393,2024/06/13 11:35:13.9129,5,1.0,64.0
303.594,2024/06/13 11:35:14.1139,3,1.0,65.0
303.639,2024/06/13 11:35:14.1589,5,1.0,64.0
303.841,2024/06/13 11:35:14.3609,3,1.0,65.0
303.886,2024/06/13 11:35:14.4059,5,1.0,64.0
304.087,2024/06/13 11:35:14.6069,3,1.0,65.0
304.132,2024/06/13 11:35:14.6519,5,1.0,64.0
304.333,2024/06/13 11:35:14.8529,3,1.0,65.0
304.378,2024/06/13 11:35:14.8979,5,1.0,64.0
304.579,2024/06/13 11:35:15.0989,3,1.0,65.0
304.624,2024/06/13 11:35:15.1439,5,1.0,64.0
304.825,2024/06/13 11:35:15.3449,3,1.0,65.0
304.871,2024/06/13 11:35:15.3909,5,1.0,64.0
305.072,2024/06/13 11:35:15.5919,3,1.0,65.0
305.116,2024/06/13 11:35:15.6359,5,1.0,64.0
305.318,2024/06/13 11:35:15.8379,3,1.0,65.0
305.564,2024/06/13 11:35:16.0839,3,1.0,65.0
305.61,2024/06/13 11:35:16.1299,5,1.0,64.0
305.811,2024/06/13 11:35:16.3309,3,1.0,65.0
305.855,2024/06/13 11:35:16.3749,5,1.0,64.0
306.057,2024/06/13 11:35:16.5769,3,1.0,65.0
306.102,2024/06/13 11:35:16.6219,5,1.0,64.0
306.303,2024/06/13 11:35:16.8229,3,1.0,65.0
306.349,2024/06/13 11:35:16.8689,5,1.0,64.0
306.549,2024/06/13 11:35:17.0689,3,1.0,65.0
306.595,2024/06/13 11:35:17.1149,5,1.0,64.0
306.796,2024/06/13 11:35:17.3159,3,1.0,65.0
306.841,2024/06/13 11:35:17.3609,5,1.0,64.0
307.042,2024/06/13 11:35:17.5619,3,1.0,65.0
307.087,2024/06/13 11:35:17.6069,5,1.0,64.0
307.289,2024/06/13 11:35:17.8089,3,1.0,65.0
307.333,2024/06/13 11:35:17.8529,5,1.0,64.0
307.534,2024/06/13 11:35:18.0539,3,1.0,65.0
307.579,2024/06/13 11:35:18.0989,5,1.0,64.0
307.781,2024/06/13 11:35:18.3009,3,1.0,65.0
307.826,2024/06/13 11:35:18.3459,5,1.0,64.0
308.028,2024/06/13 11:35:18.5479,3,1.0,65.0
308.273,2024/06/13 11:35:18.7929,3,1.0,65.0
308.318,2024/06/13 11:35:18.8379,5,1.0,64.0
308.52,2024/06/13 11:35:19.0399,3,1.0,65.0
308.565,2024/06/13 11:35:19.0849,5,1.0,64.0
308.766,2024/06/13 11:35:19.2859,3,1.0,65.0
308.811,2024/06/13 11:35:19.3309,5,1.0,64.0
309.012,2024/06/13 11:35:19.5319,3,1.0,65.0
309.057,2024/06/13 11:35:19.5769,5,1.0,64.0
309.259,2024/06/13 11:35:19.7789,3,1.0,65.0
309.304,2024/06/13 11:35:19.8239,5,1.0,64.0
309.505,2024/06/13 11:35:20.0249,3,1.0,65.0
309.55,2024/06/13 11:35:20.0699,5,1.0,64.0
309.751,2024/06/13 11:35:20.2709,3,1.0,65.0
309.796,2024/06/13 11:35:20.3159,5,1.0,64.0
309.997,2024/06/13 11:35:20.5169,3,1.0,65.0
310.042,2024/06/13 11:35:20.5619,5,1.0,64.0
310.244,2024/06/13 11:35:20.7639,3,1.0,65.0
310.289,2024/06/13 11:35:20.8089,5,1.0,64.0
310.49,2024/06/13 11:35:21.0099,3,1.0,65.0
310.535,2024/06/13 11:35:21.0549,5,1.0,64.0
310.736,2024/06/13 11:35:21.2559,3,1.0,65.0
310.781,2024/06/13 11:35:21.3009,5,1.0,64.0
310.983,2024/06/13 11:35:21.5029,3,1.0,65.0
311.028,2024/06/13 11:35:21.5479,5,1.0,64.0
311.229,2024/06/13 11:35:21.7489,3,1.0,66.0
311.273,2024/06/13 11:35:21.7929,5,1.0,64.0
311.475,2024/06/13 11:35:21.9949,3,1.0,66.0
311.52,2024/06/13 11:35:22.0399,5,1.0,64.0
311.721,2024/06/13 11:35:22.2409,3,1.0,66.0
311.766,2024/06/13 11:35:22.2859,5,1.0,64.0
311.968,2024/06/13 11:35:22.4879,3,1.0,66.0
312.012,2024/06/13 11:35:22.5319,5,1.0,64.0
312.214,2024/06/13 11:35:22.7339,3,1.0,66.0
